Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2018,31.9700068166326,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2017,31.2130849613812,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2016,30.3212387335336,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2015,30.1960784313726,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2014,30.1107521919705,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2013,29.9653979238754,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2012,27.4242073594075,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2011,26.0467268100856,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2010,25.3237742830712,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2009,25.4625346901018,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2008,24.9594438006953,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2007,24.652133580705,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2006,23.0394431554524,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2005,22.1601489757914,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2004,21.7050465458109,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2003,20.690459528808,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2002,19.0823015294974,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2001,19.1294387170676,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,2000,19.3314633006078,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,1999,18.281885618569,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,1998,17.0290684367132,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Euro area,EMU,1997,16.8688487067979,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2022,30.9232794283565,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2021,31.1337182659701,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2020,30.2941445981856,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2019,29.4559443121451,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2018,27.9538376992123,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2017,27.3847852083525,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2016,26.0058791107845,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2015,25.743119266055,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2014,25.3484959647836,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2013,24.7976254722072,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2012,23.7507877914828,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2011,22.7041742286751,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2010,21.9934699800472,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2009,21.8946218946219,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2008,21.3488329181659,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2007,21.0099352839304,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2006,19.532967032967,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2005,19.16161998486,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2004,18.8124575531192,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2003,17.7636570561457,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2002,18.3352674332735,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2001,16.5375897242161,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,2000,16.562282533055,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,1999,16.0555729656325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,1998,15.1596272060282,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia,ECS,1997,14.5112781954887,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2022,24.8390871854886,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2021,24.9133949191686,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2020,23.7249283667622,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2019,22.7051758650272,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2018,20.7833047455689,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2017,20.3768115942029,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2016,19.0901238122661,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2015,18.5163887291547,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2014,18.5558112773303,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2013,18.1012296253932,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2012,17.846944603084,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2011,16.2231759656652,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2010,15.4352806414662,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2009,15.3512575888985,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2008,14.5010551703346,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2007,14.3105446118192,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2006,11.5192477225977,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2005,10.7958251793868,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2004,10.8673978065803,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2003,9.24819125511167,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2001,8.93362692670651,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,2000,7.30279021701688,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,1998,6.77496038034864,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (excluding high income),ECA,1997,6.2703053931124,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2022,25.0057352603808,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2021,25.0056779468544,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2020,24.3566591422122,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2019,23.1913455037187,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2018,21.4511041009464,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2017,21.1389521640091,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2016,19.2419175027871,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2015,18.8864142538975,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2014,18.8696039163329,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2013,18.429203539823,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2012,18.232044198895,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2011,16.8845807033363,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2010,15.8819553953593,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2009,15.8193372673627,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2008,15.1031894934334,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2007,14.8122866894198,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2006,12.793373216751,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2005,12.347218757795,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2004,12.4209461168733,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2003,10.6425702811245,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2002,12.8354348528936,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2001,10.7617896009673,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,2000,8.62265224815026,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,1998,7.70121598147076,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Europe & Central Asia (IDA & IBRD),TEC,1997,7.18562874251497,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2022,32.5791139240506,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2021,32.7214318494722,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2020,32.4066963600061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2019,31.8174834844062,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2018,30.5162876459742,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2017,29.7895222000307,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2016,28.2859338970023,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2015,28.2665438354061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2014,28.2405276882957,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2013,27.6817640047676,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2012,26.0376231710958,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2011,25.1133272892112,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2010,24.377358490566,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2009,24.4679245283019,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2008,24.1535671100363,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2007,23.8765320018157,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2006,22.8848191312245,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2005,22.1783980582524,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,European Union,EUU,2004,22.072425145007,
